Date,S&P500,AAL,ALGT,ALK,DAL,HA,LUV,BCS,CS,DB,GS,MS,WFC,BHC,JNJ,MRK,PFE,RHHBY,UNH,AAPL,AMZN,FB,GOOG,IBM,MSFT
27-09-2016,2159.929932,36.0,134.050003,65.989998,39.209998999999996,48.52,38.540001000000004,8.66,12.82,11.92,162.889999,31.35,45.09,26.280001000000002,119.220001,62.57,33.830002,31.389999,140.78999299999998,28.272499,816.1099849999999,128.690002,783.01001,156.770004,57.950001
28-09-2016,2171.3701170000004,35.84,132.720001,66.199997,39.23,48.5,38.07,8.72,12.93,12.3,163.449997,31.77,45.310001,26.42,119.389999,63.299999,33.990002000000004,31.57,140.41000400000001,28.487499,828.719971,129.229996,781.5599980000001,158.28999299999998,58.029999
29-09-2016,2151.1298829999996,35.82,130.350006,65.309998,39.029999,47.799999,38.150002,8.39,12.36,11.48,158.949997,31.040001,44.369999,25.049999,117.269997,61.91,33.32,31.01,138.320007,28.045,829.049988,128.08999599999999,775.01001,158.110001,57.400002
30-09-2016,2168.27002,36.610001000000004,132.070007,65.860001,39.360001000000004,48.599998,38.889998999999996,8.69,13.14,13.09,161.270004,32.060001,44.279999,24.549999,118.129997,62.41,33.869999,30.969998999999998,140.0,28.262501,837.3099980000001,128.270004,777.289978,158.850006,57.599998
03-10-2016,2161.199951,37.700001,135.669998,67.089996,39.98,49.990002000000004,39.740002000000004,8.61,13.08,12.98,161.070007,31.950001,43.830002,24.41,118.809998,62.52,33.68,30.959999,138.490005,28.129998999999998,836.73999,128.770004,772.5599980000001,157.610001,57.419998
04-10-2016,2150.48999,37.630001,140.190002,68.709999,40.150002,50.630001,39.16,8.63,13.39,13.33,162.270004,32.040001000000004,43.75,23.74,118.82,62.459998999999996,33.720001,30.700001,138.16000400000001,28.25,834.030029,128.190002,776.429993,156.46000700000002,57.240002000000004
05-10-2016,2159.72998,37.869999,139.630005,68.309998,40.32,50.830002,39.099998,8.8,13.61,13.59,166.399994,32.560001,44.990002000000004,24.59,119.18,62.799999,33.900002,30.83,137.600006,28.262501,844.3599849999999,128.470001,776.469971,157.080002,57.639998999999996
06-10-2016,2160.77002,38.169998,142.360001,69.089996,39.939999,50.82,39.169998,8.8,13.46,13.53,167.149994,32.389998999999996,45.18,23.68,118.75,62.66,33.650002,30.540001,136.470001,28.4725,841.659973,128.740005,776.8599849999999,156.880005,57.740002000000004
07-10-2016,2153.73999,37.73,144.929993,68.110001,38.950001,49.5,38.470001,8.58,13.25,13.64,169.830002,32.310001,45.330002,23.16,119.239998,62.77,33.560001,30.49,136.66000400000001,28.514999,839.429993,128.990005,775.080017,155.669998,57.799999
10-10-2016,2163.659912,38.889998999999996,149.25,69.910004,39.77,49.59,39.77,8.53,13.35,13.9,171.03999299999998,32.560001,45.650002,23.59,119.800003,63.900002,33.610001000000004,30.559998999999998,138.080002,29.012501,841.7100220000001,130.240005,785.9400019999999,157.020004,58.040001000000004
11-10-2016,2136.72998,38.200001,148.809998,69.33000200000001,38.939999,48.119999,39.790001000000004,8.41,13.29,13.62,169.03999299999998,32.18,45.450001,22.940001000000002,117.639999,61.93,33.130001,30.18,134.75,29.075001,831.0,128.880005,783.070007,154.78999299999998,57.189999
12-10-2016,2139.179932,37.380001,149.419998,70.43,39.27,48.349998,40.009997999999996,8.22,13.11,13.6,169.300003,31.91,45.32,22.690001000000002,117.970001,61.66,33.07,29.780001000000002,135.100006,29.334999,834.090027,129.050003,786.1400150000001,154.28999299999998,57.110001000000004
13-10-2016,2132.550049,39.240002000000004,153.449997,72.959999,40.009997999999996,49.369999,41.380001,8.16,12.83,13.36,167.419998,31.73,44.75,22.77,118.260002,62.509997999999996,32.759997999999996,29.709999,134.190002,29.245001000000002,829.280029,127.82,778.1900019999999,153.720001,56.919998
14-10-2016,2132.97998,38.650002,152.979996,72.309998,40.040001000000004,48.889998999999996,41.32,8.28,13.04,13.43,170.520004,32.07,44.709998999999996,22.18,117.559998,62.139998999999996,32.66,29.690001000000002,133.919998,29.407498999999998,822.960022,127.879997,778.530029,154.449997,57.419998
17-10-2016,2126.5,38.580002,153.100006,71.940002,39.349998,48.34,41.240002000000004,8.23,13.0,13.39,169.0,31.790001,44.5,21.4,118.489998,61.52,32.5,29.35,134.130005,29.387501,812.950012,127.540001,779.960022,154.770004,57.220001
18-10-2016,2139.600098,39.349998,154.449997,72.110001,39.459998999999996,49.099998,41.68,8.56,13.33,13.72,172.630005,32.32,44.950001,22.07,115.410004,62.09,32.689999,29.459999,143.389999,29.3675,817.650024,128.570007,795.26001,150.720001,57.66
19-10-2016,2144.290039,40.630001,157.199997,73.459999,40.900002,47.91,42.25,8.71,13.69,13.86,174.509995,32.93,45.259997999999996,22.059998999999998,114.589996,61.869999,32.599998,29.450001,144.369995,29.280001000000002,817.6900019999999,130.110001,801.5,151.259995,57.529999
20-10-2016,2141.340088,40.59,155.75,75.290001,41.459998999999996,47.77,42.290001000000004,8.91,13.77,14.37,174.509995,32.900002,44.93,22.059998999999998,114.870003,61.919998,32.540001000000004,29.23,145.070007,29.264999,810.320007,130.0,796.969971,151.520004,57.25
21-10-2016,2141.159912,39.900002,155.550003,74.559998,41.169998,47.689999,42.43,8.92,13.7,14.31,174.669998,33.439999,45.09,21.959999,113.440002,61.200001,32.18,29.280001000000002,145.369995,29.15,818.98999,132.070007,799.369995,149.630005,59.66
24-10-2016,2151.330078,39.830002,154.949997,73.610001,41.369999,46.810001,42.330002,8.92,13.96,14.48,175.119995,33.380001,45.52,21.59,113.610001,60.75,32.130001,28.940001000000002,144.690002,29.4125,838.090027,133.279999,813.1099849999999,150.570007,61.0
25-10-2016,2143.159912,39.689999,153.899994,72.400002,41.209998999999996,46.52,41.950001,8.9,13.81,14.27,175.550003,33.349998,45.720001,22.049999,113.959999,61.950001,32.279999,28.620001000000002,143.779999,29.5625,835.179993,132.28999299999998,807.669983,150.880005,60.990002000000004
26-10-2016,2139.429932,39.32,153.949997,71.129997,41.400002,45.77,38.400002,8.85,13.89,14.56,177.070007,33.59,46.150002,21.84,114.559998,60.869999,32.400002,28.360001,142.229996,28.897499,822.590027,131.03999299999998,799.070007,151.809998,60.630001
27-10-2016,2133.040039,39.91,133.949997,71.120003,41.470001,45.389998999999996,39.240002000000004,9.27,14.14,14.49,177.75,33.82,46.41,22.1,115.699997,61.290001000000004,32.48,28.85,141.940002,28.620001000000002,818.3599849999999,129.690002,795.349976,153.350006,60.099998
28-10-2016,2126.409912,40.060001,136.100006,71.779999,41.34,44.900002,39.18,9.25,14.06,14.62,177.139999,33.52,46.23,20.35,115.33000200000001,58.84,31.93,28.82,140.350006,28.43,776.320007,131.28999299999998,795.369995,152.610001,59.869999
31-10-2016,2126.149902,40.599998,137.899994,72.220001,41.77,45.029999,40.049999,9.22,13.9,14.39,178.240005,33.57,46.009997999999996,17.84,115.989998,58.720001,31.709999,28.68,141.330002,28.385,789.820007,130.990005,784.539978,153.690002,59.919998
01-11-2016,2111.719971,39.799999,135.550003,71.43,41.880001,45.200001,39.68,9.1,13.91,13.93,178.059998,33.360001000000004,45.990002000000004,23.860001,115.339996,59.299999,31.07,28.66,139.429993,27.872498999999998,785.409973,129.5,783.6099849999999,152.78999299999998,59.799999
02-11-2016,2097.939941,39.709998999999996,134.899994,70.959999,41.93,44.900002,39.610001000000004,8.91,13.58,13.6,176.580002,32.919998,45.240002000000004,21.120001000000002,114.860001,58.84,30.629998999999998,28.48,138.979996,27.897499,765.5599980000001,127.16999799999999,768.700012,151.949997,59.43
03-11-2016,2088.659912,39.380001,135.149994,69.660004,41.919998,44.450001,39.700001,9.15,12.5,13.57,176.21000700000002,32.810001,45.34,19.32,115.029999,58.43,29.889999,28.26,137.830002,27.4575,767.030029,120.0,762.130005,152.369995,59.209998999999996
04-11-2016,2085.179932,39.740002000000004,136.350006,70.260002,42.880001,45.5,40.380001,8.96,12.48,13.45,175.919998,32.779999,44.599998,19.18,115.110001,58.82,30.0,28.16,137.71000700000002,27.209999,755.049988,120.75,762.02002,152.429993,58.709998999999996
07-11-2016,2131.52002,41.490002000000004,140.199997,72.57,44.209998999999996,46.950001,41.57,9.18,12.95,14.22,181.479996,34.0,45.400002,19.129998999999998,116.660004,60.049999,30.379998999999998,28.700001,141.929993,27.602501,784.929993,122.150002,782.52002,155.720001,60.419998
08-11-2016,2139.560059,41.700001,143.100006,72.709999,44.529999,47.580002,41.93,9.2,12.83,14.24,181.919998,34.099998,45.540001000000004,14.98,117.050003,60.509997999999996,30.0,28.76,142.899994,27.764999,787.75,124.220001,790.51001,155.169998,60.470001
09-11-2016,2163.26001,42.41,147.600006,73.18,45.25,47.75,42.369999,9.6,13.48,14.76,192.630005,36.52,47.990002000000004,16.09,120.309998,64.18,32.119999,30.309998999999998,141.899994,27.719998999999998,771.880005,123.18,785.3099980000001,154.809998,60.169998
10-11-2016,2167.47998,42.299999,152.949997,74.970001,45.950001,46.349998,43.639998999999996,10.11,14.06,15.73,200.869995,38.02,51.630001,16.82,119.540001,64.959999,33.490002000000004,29.950001,146.130005,26.9475,742.380005,120.800003,762.5599980000001,160.220001,58.700001
11-11-2016,2164.449951,42.93,156.649994,75.230003,46.380001,46.549999,43.84,10.16,14.22,16.190001000000002,203.940002,38.490002000000004,51.73,18.0,118.470001,63.950001,32.59,29.610001,146.419998,27.1075,739.01001,119.019997,754.02002,161.270004,59.02
14-11-2016,2164.199951,43.400002,161.25,77.83000200000001,47.470001,47.349998,45.349998,10.55,14.89,16.639999,209.179993,39.349998,53.220001,17.549999,116.599998,63.529999,32.380001,29.120001000000002,152.279999,26.4275,719.070007,115.08000200000001,736.080017,158.21000700000002,58.119999
15-11-2016,2180.389893,44.759997999999996,158.449997,78.239998,47.650002,46.599998,46.25,10.6,14.95,16.549999,211.190002,40.0,52.59,18.219998999999998,116.32,63.650002,32.23,29.049999,152.229996,26.7775,743.23999,117.199997,758.48999,158.669998,58.869999
16-11-2016,2176.939941,44.450001,157.899994,77.769997,47.380001,47.700001,45.849998,10.38,14.26,16.07,206.259995,39.189999,51.68,17.860001,116.360001,62.630001,31.959999,28.889999,151.5,27.497498999999998,746.48999,116.339996,764.47998,159.28999299999998,59.650002
17-11-2016,2187.1201170000004,45.830002,160.800003,78.849998,48.509997999999996,49.0,46.689999,10.55,14.19,16.09,209.630005,39.970001,52.490002000000004,17.98,116.57,62.700001,31.73,29.01,150.770004,27.487499,756.400024,117.790001,771.22998,159.800003,60.639998999999996
18-11-2016,2181.899902,46.259997999999996,165.199997,79.470001,48.900002,50.400002,47.060001,10.42,13.98,15.91,210.350006,40.43,52.82,17.950001,115.360001,61.869999,31.48,28.67,149.449997,27.514999,760.159973,117.019997,760.539978,160.389999,60.349998
21-11-2016,2198.179932,46.080002,163.75,78.779999,48.610001000000004,50.5,47.360001000000004,10.52,13.93,16.030001000000002,211.080002,40.560001,52.119999,18.35,115.0,62.299999,31.57,28.6,150.41000400000001,27.932501000000002,780.0,121.769997,769.200012,162.770004,60.860001000000004
22-11-2016,2202.939941,46.080002,166.050003,81.529999,48.900002,52.099998,47.099998,10.53,13.93,15.92,211.11000099999998,40.540001000000004,52.220001,17.83,112.739998,61.700001,31.33,27.76,152.259995,27.950001,785.330017,121.470001,768.27002,162.669998,61.119999
23-11-2016,2204.719971,46.34,169.300003,82.959999,49.209998999999996,52.349998,47.369999,10.58,13.79,15.79,212.309998,41.040001000000004,52.16,16.940001000000002,113.07,61.639998999999996,31.42,27.42,153.53999299999998,27.807501000000002,780.119995,120.839996,760.98999,161.979996,60.400002
25-11-2016,2213.350098,46.82,168.75,82.75,49.240002000000004,52.450001,47.450001,10.66,13.64,15.75,211.38000499999998,41.099998,52.619999,17.0,114.129997,62.209998999999996,31.690001000000002,28.02,152.809998,27.9475,780.369995,120.379997,761.679993,163.139999,60.529999
28-11-2016,2201.719971,46.5,167.0,82.43,48.490002000000004,51.950001,47.52,10.38,13.07,15.11,210.350006,40.439999,51.580002,17.440001000000002,113.129997,61.799999,31.540001,27.879998999999998,152.110001,27.8925,766.77002,120.410004,768.23999,164.520004,60.610001000000004
29-11-2016,2204.659912,46.889998999999996,166.300003,82.779999,48.59,52.5,47.240002000000004,10.61,13.22,15.54,211.75,40.599998,51.860001000000004,17.16,112.480003,62.189999,31.92,27.809998999999998,157.58999599999999,27.865,762.52002,120.870003,770.840027,163.529999,61.09
30-11-2016,2198.810059,46.439999,163.399994,82.269997,48.18,51.349998,46.610001000000004,10.75,13.34,15.8,219.289993,41.360001000000004,52.919998,15.79,111.300003,61.189999,32.139998999999996,27.76,158.320007,27.629998999999998,750.570007,118.41999799999999,758.039978,162.220001,60.259997999999996
01-12-2016,2191.080078,45.75,160.600006,82.860001,47.77,50.400002,47.07,10.91,13.73,16.059998999999998,226.63000499999998,42.16,54.34,15.31,111.379997,60.759997999999996,31.459999,27.299999,160.940002,27.372498999999998,743.650024,115.099998,747.919983,159.820007,59.200001
02-12-2016,2191.949951,46.099998,161.350006,84.83000200000001,48.310001,51.200001,47.91,10.7,13.39,15.74,223.36000099999998,41.830002,53.580002,15.45,111.959999,61.130001,31.629998999999998,27.200001,160.729996,27.475,740.340027,115.400002,750.5,160.020004,59.25
05-12-2016,2204.709961,45.720001,158.25,83.120003,47.82,51.849998,47.07,10.97,13.68,16.66,228.55000299999998,42.09,54.349998,15.34,111.940002,60.25,31.59,27.67,157.630005,27.2775,759.3599849999999,117.43,762.52002,159.83999599999999,60.220001
06-12-2016,2212.22998,46.43,162.350006,84.800003,49.43,53.150002,47.68,11.59,14.69,18.290001,231.38000499999998,42.509997999999996,55.549999,15.63,112.059998,60.279999,31.559998999999998,27.77,157.320007,27.487499,764.719971,117.309998,759.1099849999999,160.350006,59.950001
07-12-2016,2241.350098,48.650002,168.100006,87.66999799999999,51.099998,54.200001,49.849998,11.9,15.53,18.67,235.559998,42.639998999999996,57.279999,15.08,111.099998,60.060001,31.190001000000002,27.440001000000002,159.399994,27.7575,770.419983,117.949997,771.1900019999999,164.78999299999998,61.369999
08-12-2016,2246.189941,48.049999,171.050003,88.550003,51.349998,56.450001,49.599998,11.99,15.83,19.040001,241.44999700000002,43.580002,57.290001000000004,15.44,110.989998,60.119999,30.940001000000002,27.08,159.320007,28.030001000000002,767.330017,118.910004,776.419983,165.360001,61.009997999999996
09-12-2016,2259.530029,49.639998999999996,172.550003,89.769997,51.779999,56.75,49.790001000000004,11.74,15.41,18.280001000000002,241.850006,43.73,57.139998999999996,15.46,112.260002,61.23,31.700001,27.860001,160.119995,28.487499,768.659973,119.68,789.289978,166.520004,61.970001
12-12-2016,2256.959961,47.59,166.399994,86.730003,49.970001,55.349998,49.369999,11.47,15.02,18.309998999999998,237.169998,42.98,55.779999,14.68,115.360001,61.720001,32.400002,27.719998999999998,159.490005,28.325001,760.119995,117.769997,789.27002,165.5,62.169998
13-12-2016,2271.719971,47.84,165.899994,86.870003,49.66,56.049999,49.549999,11.62,15.38,18.66,238.55000299999998,42.560001,55.84,14.78,115.889999,61.790001000000004,32.830002,28.360001,160.53999299999998,28.797501,774.340027,120.309998,796.099976,168.28999299999998,62.98
14-12-2016,2253.280029,47.919998,165.75,86.379997,49.82,56.299999,49.279999,11.15,15.15,18.67,239.92999300000002,42.860001000000004,54.700001,14.12,114.989998,61.799999,32.82,28.129998999999998,159.860001,28.797501,768.820007,120.209999,797.070007,168.509995,62.68
15-12-2016,2262.030029,48.299999,167.0,90.120003,50.5,57.0,50.59,11.36,15.36,18.940001000000002,243.0,43.009997999999996,55.189999,13.6,115.889999,62.369999,32.75,28.09,160.619995,28.955,761.0,120.57,797.849976,168.020004,62.580002
16-12-2016,2258.070068,47.630001,167.800003,88.730003,50.16,57.349998,49.93,11.29,15.27,19.01,238.899994,42.709998999999996,55.34,14.1,115.879997,62.439999,32.84,28.370001000000002,163.940002,28.9925,757.77002,119.870003,790.799988,166.729996,62.299999
19-12-2016,2262.530029,48.580002,167.0,90.33000200000001,50.419998,57.799999,50.349998,11.02,15.2,18.26,239.07000699999998,42.830002,55.220001,14.53,116.019997,61.139998999999996,32.830002,28.26,161.53999299999998,29.16,766.0,119.239998,794.200012,166.679993,63.619999
20-12-2016,2270.76001,49.220001,169.850006,91.559998,50.759997999999996,60.150002,50.889998999999996,11.25,15.48,19.01,243.08999599999999,43.5,56.099998,14.65,115.660004,60.5,32.849998,28.280001000000002,161.58999599999999,29.237499,771.219971,119.089996,796.419983,167.600006,63.540001000000004
21-12-2016,2265.179932,49.470001,169.550003,91.120003,50.919998,60.299999,50.650002,11.27,15.13,18.709999,241.440002,43.369999,55.709998999999996,14.2,115.309998,59.43,32.400002,28.200001,161.330002,29.264999,770.599976,119.040001,794.5599980000001,167.330002,63.540001000000004
22-12-2016,2260.959961,48.689999,166.050003,89.099998,49.799999,59.349998,50.25,11.07,14.93,18.540001,240.11999500000002,42.790001000000004,55.75,14.27,115.440002,59.580002,32.34,28.18,161.580002,29.0725,766.340027,117.400002,791.26001,167.059998,63.549999
23-12-2016,2263.790039,48.48,168.649994,90.43,49.889998999999996,59.5,50.450001,11.04,14.85,18.629998999999998,240.97000099999997,43.060001,55.959998999999996,14.35,115.959999,59.560001,32.48,28.18,163.029999,29.129998999999998,760.590027,117.269997,789.909973,166.71000700000002,63.240002000000004
27-12-2016,2268.8798829999996,48.610001000000004,169.75,90.540001,50.360001000000004,59.599998,50.490002000000004,11.09,14.75,18.370001000000002,241.559998,43.119999,55.950001,14.09,115.910004,59.790001000000004,32.529999,28.309998999999998,162.639999,29.315001000000002,771.400024,118.010002,791.549988,167.139999,63.279999
28-12-2016,2249.919922,47.669998,165.399994,88.690002,49.509997999999996,58.0,50.169998,10.89,14.53,17.92,240.649994,42.619999,55.32,14.23,115.099998,59.27,32.349998,28.110001,161.440002,29.190001000000002,772.130005,116.91999799999999,785.049988,166.190002,62.990002000000004
29-12-2016,2249.26001,47.25,166.199997,88.529999,49.310001,58.200001,50.200001,10.85,14.18,17.82,238.17999300000002,42.150002,54.84,14.15,115.489998,59.040001000000004,32.490002000000004,28.4,161.03999299999998,29.182501000000002,765.150024,116.349998,782.789978,166.600006,62.900002
30-12-2016,2238.830078,46.689999,166.399994,88.730003,49.189999,57.0,49.84,11.0,14.31,18.1,239.44999700000002,42.25,55.110001000000004,14.52,115.209999,58.869999,32.48,28.530001000000002,160.03999299999998,28.955,749.869995,115.050003,771.820007,165.990005,62.139998999999996
03-01-2017,2257.830078,46.299999,166.100006,88.0,49.48,56.150002,49.98,11.37,15.26,18.43,241.57000699999998,43.049999,56.0,15.24,115.839996,60.150002,33.0,28.940001000000002,161.449997,29.0375,753.669983,116.860001,786.1400150000001,167.190002,62.580002
04-01-2017,2270.75,46.700001,169.850006,89.18,50.700001,57.849998,51.299999,11.6,15.96,19.57,243.13000499999998,43.619999,56.049999,15.57,115.650002,60.130001,33.290001000000004,29.23,161.91000400000001,29.004998999999998,757.179993,118.690002,786.900024,169.259995,62.299999
05-01-2017,2269.0,45.889998999999996,168.800003,87.760002,49.73,56.950001,50.470001,11.54,15.72,19.26,241.32000699999998,43.220001,55.18,15.71,116.860001,60.110001000000004,33.610001000000004,29.92,162.179993,29.1525,780.450012,120.66999799999999,794.02002,168.699997,62.299999
06-01-2017,2276.97998,46.209998999999996,166.350006,86.980003,49.68,55.5,49.93,11.54,15.68,19.27,244.899994,43.849998,55.040001000000004,15.29,116.300003,60.27,33.48,29.780001000000002,162.41000400000001,29.477501,795.98999,123.410004,806.150024,169.529999,62.84
09-01-2017,2268.899902,47.080002,168.5,87.470001,49.689999,56.599998,50.299999,11.33,15.61,19.049999,242.88999900000002,42.709998999999996,54.240002000000004,15.35,116.279999,61.099998,33.470001,30.02,161.949997,29.747498999999998,796.919983,124.900002,806.650024,167.649994,62.639998999999996
10-01-2017,2268.899902,48.48,178.050003,92.0,50.93,56.450001,51.34,11.46,15.63,18.67,242.57000699999998,43.060001,54.619999,16.4,116.160004,59.919998,33.439999,29.99,161.580002,29.7775,795.900024,124.349998,804.789978,165.520004,62.619999
11-01-2017,2275.320068,48.639998999999996,180.399994,93.800003,51.439999,57.049999,51.68,11.48,15.93,19.129998999999998,245.75999500000003,43.669998,54.799999,15.33,114.730003,61.630001,32.830002,29.48,161.889999,29.9375,799.02002,126.089996,807.909973,167.75,63.189999
12-01-2017,2270.439941,48.099998,176.899994,93.260002,50.889998999999996,55.650002,51.009997999999996,11.39,15.62,18.719998999999998,243.83999599999999,43.630001,54.5,15.63,114.620003,62.209998999999996,32.599998,29.41,162.360001,29.8125,813.6400150000001,126.620003,806.3599849999999,167.949997,62.610001000000004
13-01-2017,2274.639893,47.650002,177.75,94.32,51.23,57.549999,51.150002,11.38,15.86,19.18,244.30000299999998,43.810001,55.310001,15.33,114.599998,62.34,32.52,29.620001000000002,161.800003,29.76,817.1400150000001,128.33999599999999,807.880005,167.33999599999999,62.700001
17-01-2017,2267.889893,46.75,175.899994,93.410004,50.330002,56.25,50.240002000000004,11.34,15.49,18.559998999999998,235.74000499999997,42.150002,53.779999,15.24,114.870003,61.48,32.060001,29.469998999999998,160.66000400000001,30.0,809.719971,127.870003,804.6099849999999,167.889999,62.529999
18-01-2017,2271.889893,47.639998999999996,178.550003,92.93,50.299999,56.650002,50.380001,11.21,15.3,18.74,234.289993,42.860001000000004,54.27,15.11,114.699997,61.169998,32.029999,29.360001,157.740005,29.997498999999998,807.47998,127.91999799999999,806.070007,166.800003,62.5
19-01-2017,2263.689941,47.259997999999996,176.550003,94.220001,49.700001,55.200001,50.07,11.22,15.29,18.879998999999998,231.41000400000001,42.450001,54.580002,14.9,114.199997,60.330002,31.700001,28.959999,158.699997,29.945,809.039978,127.550003,802.174988,166.809998,62.299999
20-01-2017,2271.310059,48.0,177.5,94.709999,50.5,55.75,51.09,11.19,15.46,19.18,232.19999700000002,42.59,55.07,14.73,114.150002,62.529999,31.77,29.190001000000002,158.66000400000001,30.0,808.330017,127.040001,805.02002,170.550003,62.740002000000004
23-01-2017,2265.199951,46.939999,176.25,93.07,48.77,53.900002,49.939999,11.25,15.16,19.24,232.669998,41.959998999999996,54.25,13.99,113.910004,61.810001,31.459999,29.200001,159.070007,30.02,817.880005,128.929993,819.3099980000001,171.029999,62.959998999999996
24-01-2017,2280.070068,47.540001000000004,174.350006,92.860001,49.439999,54.950001,49.650002,11.46,15.35,19.83,233.67999300000002,42.73,54.700001,13.58,111.760002,61.209998999999996,31.15,29.059998999999998,160.429993,29.9925,822.4400019999999,129.369995,823.869995,175.899994,63.52
25-01-2017,2298.3701170000004,47.91,173.649994,93.379997,50.189999,51.799999,49.459998999999996,11.71,15.99,20.85,237.25,43.860001000000004,56.619999,13.99,112.800003,61.080002,31.290001,29.41,161.240005,30.469998999999998,836.52002,131.479996,835.669983,178.28999299999998,63.68
26-01-2017,2296.679932,49.59,176.399994,95.900002,50.900002,52.799999,53.919998,11.69,15.84,20.799999,239.580002,44.02,57.18,13.62,111.839996,61.200001,31.280001000000002,29.51,162.75,30.485001,839.150024,132.779999,832.150024,178.66000400000001,64.269997
27-01-2017,2294.689941,46.950001,172.600006,95.129997,49.700001,51.5,52.700001,11.52,15.34,20.459999,236.94999700000002,43.650002,56.59,13.47,113.379997,61.75,31.42,29.68,162.990005,30.487499,835.77002,132.179993,823.3099980000001,177.300003,65.779999
30-01-2017,2280.899902,44.900002,172.899994,94.160004,47.669998,51.200001,52.349998,11.19,15.4,20.110001,233.899994,43.119999,56.080002,13.33,113.129997,61.43,31.309998999999998,29.49,162.08999599999999,30.407498999999998,830.380005,130.979996,802.320007,175.800003,65.129997
31-01-2017,2278.8701170000004,44.25,172.0,93.82,47.240002000000004,50.950001,52.310001,11.07,15.2,19.91,229.32000699999998,42.490002000000004,56.330002,13.78,113.25,61.990002000000004,31.73,29.959999,162.100006,30.3375,823.47998,130.320007,796.789978,174.520004,64.650002
01-02-2017,2279.550049,44.049999,172.399994,93.629997,47.259997999999996,50.5,52.73,11.23,15.32,20.469998999999998,230.669998,42.700001,55.91,13.73,113.230003,62.099998,31.67,30.09,162.71000700000002,32.1875,832.349976,133.229996,795.695007,174.28999299999998,63.580002
02-02-2017,2280.850098,44.009997999999996,163.0,94.529999,47.380001,50.150002,52.860001000000004,11.12,14.94,19.73,230.41000400000001,42.130001,55.75,14.31,113.57,64.18,31.73,29.559998999999998,160.759995,32.1325,839.9500119999999,130.83999599999999,798.530029,174.580002,63.169998
03-02-2017,2297.419922,44.200001,162.100006,94.089996,47.810001,50.799999,52.880001,11.45,15.2,20.200001,240.94999700000002,44.43,57.27,14.22,113.639999,64.290001,32.09,29.76,161.869995,32.27,810.200012,130.979996,801.48999,175.820007,63.68
06-02-2017,2292.560059,45.299999,163.25,95.120003,48.259997999999996,50.349998,53.07,11.3,15.03,19.74,239.979996,44.630001,56.549999,14.59,113.400002,64.940002,32.23,29.799999,160.509995,32.572497999999996,807.6400150000001,132.059998,801.340027,175.860001,63.639998999999996
07-02-2017,2293.080078,45.169998,164.699997,94.099998,48.150002,50.400002,53.040001000000004,11.3,14.84,19.52,239.61999500000002,44.869999,56.34,14.25,113.480003,64.199997,32.080002,29.959999,160.529999,32.8825,812.5,131.83999599999999,806.969971,178.46000700000002,63.43
08-02-2017,2294.669922,45.060001,165.649994,97.199997,48.099998,50.5,52.919998,11.27,14.5,19.209999,237.729996,43.91,55.630001,14.68,113.400002,64.32,32.139998999999996,29.950001,160.309998,33.009997999999996,819.710022,134.199997,808.380005,176.169998,63.34
09-02-2017,2307.8701170000004,46.299999,169.149994,98.410004,49.330002,51.5,54.52,11.46,14.74,19.26,241.55000299999998,44.849998,56.73,14.92,114.08000200000001,64.389999,32.380001,30.01,160.440002,33.105,821.3599849999999,134.139999,809.5599980000001,177.21000700000002,64.059998
10-02-2017,2316.100098,46.450001,171.300003,97.349998,49.259997999999996,51.349998,54.709998999999996,11.41,14.58,18.940001000000002,242.72000099999997,44.700001,56.860001000000004,15.04,115.239998,64.150002,32.349998,30.0,160.75,33.029999,827.460022,134.190002,813.669983,178.679993,64.0
13-02-2017,2328.25,47.41,174.649994,98.019997,50.060001,51.849998,55.73,11.57,14.81,19.209999,246.270004,45.259997999999996,57.080002,14.97,115.879997,64.769997,32.610001000000004,29.82,161.990005,33.322497999999996,836.530029,134.050003,819.23999,179.360001,64.720001
14-02-2017,2337.580078,46.57,174.850006,96.300003,49.860001000000004,51.099998,55.310001,11.75,15.06,19.530001000000002,249.460007,46.040001000000004,57.98,15.98,116.360001,65.660004,32.75,29.690001000000002,163.130005,33.755001,836.3900150000001,133.850006,820.450012,180.130005,64.57
15-02-2017,2349.25,47.540001000000004,174.850006,96.959999,51.169998,51.150002,57.290001000000004,11.89,15.3,19.98,250.539993,46.490002000000004,58.549999,16.860001,117.199997,65.160004,33.509997999999996,30.16,164.28999299999998,33.877499,842.7000119999999,133.440002,818.97998,181.679993,64.529999
16-02-2017,2347.219971,46.970001,173.600006,96.690002,50.830002,50.400002,56.34,11.89,15.22,19.780001000000002,249.440002,46.110001000000004,58.119999,16.219998999999998,118.08000200000001,65.260002,33.619999,30.51,163.649994,33.837502,844.1400150000001,133.83999599999999,824.159973,181.429993,64.519997
17-02-2017,2351.159912,46.91,171.399994,96.599998,51.23,50.299999,57.32,11.77,15.42,19.41,250.38000499999998,46.150002,58.09,16.040001,118.860001,65.389999,33.619999,30.530001000000002,157.619995,33.93,845.070007,133.529999,828.070007,180.669998,64.620003
21-02-2017,2365.3798829999996,46.810001,173.899994,96.610001,51.209998999999996,50.299999,57.860001000000004,11.73,15.48,19.58,251.75999500000003,46.560001,58.25,16.4,119.660004,65.480003,33.619999,30.68,160.570007,34.174999,856.4400019999999,133.720001,831.659973,180.259995,64.489998
